epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.376206455198309,0.177516505068913,0.928571428571429,0.6,24,276,0.05,5
50,5.9879396464078E-05,8.59907378262019E-05,1,1,24,276,0.05,5
100,2.97155549333466E-05,4.86848688231327E-05,1,1,24,276,0.05,5
150,2.35055566999985E-05,4.13039756338552E-05,1,1,24,276,0.05,5
200,4.79497006882619E-05,6.32669800587132E-05,1,1,24,276,0.05,5
